GEOID,ID,TRACT_LA_pct,NAME,nonmin_pop,nonmin_moe,tot_pop,tot_moe,nonmin_alloc,tot_alloc,nonmin_moe_alloc,tot_moe_alloc
25003900500,6106,6.311748958358256e-15,"Census Tract 9005, Berkshire County, Massachusetts",3031,435,3407,406,1.9130911092783875e-11,2.1504128701126577e-11,2.7456107968858412e-12,2.562570077093452e-12
25003900600,6069,2.6124598699986834e-14,"Census Tract 9006, Berkshire County, Massachusetts",1728,360,3391,460,4.514330655357725e-11,8.858851419165535e-11,9.40485553199526e-12,1.2017315401993944e-11
25003900600,6098,0.08793888777383843,"Census Tract 9006, Berkshire County, Massachusetts",1728,360,3391,460,151.9583980731928,298.2007684410861,31.657999598581835,40.45188837596568
25003900600,6106,0.2248405026197326,"Census Tract 9006, Berkshire County, Massachusetts",1728,360,3391,460,388.52438852689795,762.4341443835133,80.94258094310374,103.426631205077
25003900800,6118,0.03258006840902244,"Census Tract 9008, Berkshire County, Massachusetts",4317,535,5132,496,140.64815532174987,167.20091107510316,17.430336598827004,16.159713930875128
25003900900,6075,0.0904471824299367,"Census Tract 9009, Berkshire County, Massachusetts",4467,600,5413,636,404.0275639145272,489.59059849324734,54.26830945796202,57.52440802543974
25003900900,6118,1.0158454234942412e-14,"Census Tract 9009, Berkshire County, Massachusetts",4467,600,5413,636,4.5377815067487755e-11,5.498771277374328e-11,6.095072540965448e-12,6.460776893423374e-12
25003913100,6043,0.3893952391013651,"Census Tract 9131, Berkshire County, Massachusetts",4653,195,5089,20,1811.8560475386516,1981.632371786847,75.9320716247662,7.787904782027302
25003914100,6050,0.16864404939058186,"Census Tract 9141, Berkshire County, Massachusetts",5255,268,5784,27,886.2244795475077,975.4371816751255,45.196605236675936,4.55338933354571
25003924100,6043,2.3110035919466143e-5,"Census Tract 9241, Berkshire County, Massachusetts",1601,264,1827,306,0.03699916750706529,0.042222035624864644,0.006101049482739061,0.0070716709913566395
25003932200,6050,3.4056066777434126e-10,"Census Tract 9322, Berkshire County, Massachusetts",2387,247,2653,262,8.129183139773526e-7,9.035074516053274e-7,8.411848494026229e-8,8.92268949568774e-8
25003933200,6050,3.277911153641311e-5,"Census Tract 9332, Berkshire County, Massachusetts",1275,187,1334,191,0.041793367208926714,0.043727334789575086,0.006129693857309251,0.006260810303454903
25003935100,6043,6.455527751160797e-5,"Census Tract 9351, Berkshire County, Massachusetts",2252,213,2440,244,0.14537848495614114,0.15751487712832343,0.013750274109972496,0.015751487712832343
